data_set_1,data_set_2,data_set_3,data_set_4,data_set_5,data_set_6,data_set_7,data_set_8,data_set_9,data_set_10,data_set_11,data_set_12,data_set_13,data_set_14,data_set_15,data_set_16,data_set_17,data_set_18,data_set_19,data_set_20,data_set_21,data_set_22,data_set_23,data_set_24,data_set_25,data_set_26
0.036129032255733606,0.08193548386568157,0.02129032257927159,0.0,0.0,0.001935483870842872,0.0006451612902809573,0.0006451612902809573,0.0012903225805619145,0.0,0.0012903225805619145,0.0,0.0,0.0,0.0012903225805619145,0.0,0.0012903225805619145,0.0,0.0,0.0006451612902809573,0.0006451612902809573,0.003870967741685744,0.006451612902809573,0.019999999998709675,0.453548387067513,0.3670967741698647
0.03824451410418529,0.08150470218924735,0.01504702194263028,0.003134796238047975,0.001880877742828785,0.003134796238047975,0.00125391849521919,0.000626959247609595,0.0,0.000626959247609595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000626959247609595,0.0,0.000626959247609595,0.00125391849521919,0.00125391849521919,0.00376175548565757,0.02006269592350704,0.49968652034484723,0.3272727272522086
0.06818181817900075,0.06859504131947955,0.017768595040588076,0.0028925619833515474,0.003719008264309132,0.0028925619833515474,0.0016528925619151698,0.0012396694214363774,0.0008264462809575849,0.00041322314047879244,0.0008264462809575849,0.0,0.00041322314047879244,0.0,0.0,0.0,0.0,0.00041322314047879244,0.0,0.00041322314047879244,0.00041322314047879244,0.0016528925619151698,0.005785123966703095,0.022314049585854794,0.45785123965050206,0.34173553717596133
0.0701754385931638,0.0550023707892365,0.01754385964829095,0.0018966334754909136,0.0018966334754909136,0.0009483167377454568,0.0009483167377454568,0.002370791844363642,0.0009483167377454568,0.0014224751066181853,0.0,0.0004741583688727284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004741583688727284,0.0009483167377454568,0.0009483167377454568,0.008060692270836382,0.013276434328436396,0.5457562825725104,0.2769084874216734
0.08101851851476767,0.037499999998263894,0.00833333333294753,0.00046296296294152955,0.00046296296294152955,0.0018518518517661182,0.0013888888888245886,0.002314814814707648,0.0009259259258830591,0.0,0.0009259259258830591,0.0013888888888245886,0.0009259259258830591,0.00046296296294152955,0.00046296296294152955,0.0,0.00046296296294152955,0.0,0.0,0.0,0.0009259259258830591,0.0009259259258830591,0.005555555555298354,0.01759259259177812,0.5800925925657365,0.25601851850666585
0.044907407405328365,0.06990740740417095,0.014814814814128946,0.0013888888888245886,0.0009259259258830591,0.005092592592356825,0.00046296296294152955,0.0009259259258830591,0.00046296296294152955,0.0009259259258830591,0.0,0.0,0.0,0.0,0.0,0.0,0.00046296296294152955,0.0018518518517661182,0.0,0.0013888888888245886,0.0009259259258830591,0.0018518518517661182,0.006481481481181413,0.01944444444354424,0.423148148128558,0.4046296296108968
0.07231588287168075,0.0523513753304192,0.010204081632200351,0.0022182786156957285,0.0004436557231391457,0.0004436557231391457,0.0,0.0004436557231391457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004436557231391457,0.0008873114462782915,0.0,0.0,0.0004436557231391457,0.0004436557231391457,0.001774622892556583,0.004880212954530603,0.01242236024789608,0.5767524400808894,0.26353149954465255
0.0641711229908395,0.0516934046315096,0.017231134877169867,0.001782531194189986,0.003565062388379972,0.0011883541294599909,0.0005941770647299954,0.001782531194189986,0.0,0.0011883541294599909,0.0005941770647299954,0.0,0.0,0.0,0.0005941770647299954,0.0,0.0,0.0,0.0005941770647299954,0.0005941770647299954,0.0005941770647299954,0.002970885323649977,0.002970885323649977,0.020796197265549838,0.5210932857682059,0.30600118833594764
0.07676767676457505,0.06060606060361188,0.012121212120722376,0.0016161616160963168,0.0008080808080481584,0.0032323232321926337,0.0012121212120722376,0.0012121212120722376,0.0012121212120722376,0.0004040404040240792,0.0,0.0004040404040240792,0.0,0.0012121212120722376,0.0,0.0,0.0004040404040240792,0.0,0.0,0.0,0.0012121212120722376,0.002020202020120396,0.006868686868409347,0.02464646464546883,0.4763636363443894,0.3276767676635282
0.07479224376386001,0.05909510618379063,0.011542012926521607,0.0013850415511825929,0.0004616805170608643,0.0,0.0004616805170608643,0.0027700831023651858,0.0004616805170608643,0.0004616805170608643,0.0,0.0004616805170608643,0.0004616805170608643,0.0,0.0,0.0,0.0,0.0,0.0,0.0004616805170608643,0.0009233610341217286,0.0004616805170608643,0.0055401662047303716,0.01846722068243457,0.568328716501924,0.2534626038664145
0.03916083915810064,0.09090909090273362,0.01888111887979852,0.0,0.0013986013985035942,0.0006993006992517971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013986013985035942,0.0006993006992517971,0.0,0.0,0.0,0.0006993006992517971,0.006293706293266174,0.018181818180546726,0.45594405591217174,0.3657342657086899
0.07791537667296618,0.03869969040047989,0.01754385964821755,0.0005159958720063985,0.0005159958720063985,0.001031991744012797,0.001031991744012797,0.001031991744012797,0.002063983488025594,0.001031991744012797,0.0,0.0,0.0,0.0005159958720063985,0.0,0.0,0.0,0.0005159958720063985,0.0,0.001031991744012797,0.0005159958720063985,0.0,0.004127966976051188,0.01754385964821755,0.5412796697347121,0.2930856552996344
0.04675925925709448,0.07916666666300155,0.014814814814128946,0.002777777777649177,0.0009259259258830591,0.0032407407405907066,0.0013888888888245886,0.0018518518517661182,0.002777777777649177,0.00046296296294152955,0.0,0.0,0.0,0.0,0.00046296296294152955,0.0,0.00046296296294152955,0.00046296296294152955,0.0,0.0,0.0013888888888245886,0.0018518518517661182,0.0069444444441229426,0.016203703702953532,0.4203703703509088,0.39768518516677387
0.05124716553055569,0.06485260770680941,0.008163265305752234,0.0009070294784169149,0.00045351473920845743,0.00045351473920845743,0.00045351473920845743,0.00045351473920845743,0.00045351473920845743,0.00045351473920845743,0.0,0.00045351473920845743,0.0,0.0,0.0,0.0,0.0,0.00045351473920845743,0.0,0.00045351473920845743,0.0,0.0,0.003174603174459202,0.012698412697836808,0.6276643990645051,0.22721088434343717
0.049999999996913576,0.07839506172355586,0.02037037036911294,0.0030864197528958997,0.00185185185173754,0.00061728395057918,0.00061728395057918,0.00185185185173754,0.0,0.0,0.00061728395057918,0.0,0.0,0.0,0.0,0.0,0.00061728395057918,0.00061728395057918,0.0,0.00123456790115836,0.00061728395057918,0.00185185185173754,0.00740740740695016,0.019135802467954578,0.48580246910581465,0.32530864195522785
0.04774774774559695,0.08153153152785894,0.012612612612044478,0.0036036036034412795,0.0009009009008603199,0.004954954954731759,0.004954954954731759,0.0022522522521507995,0.0013513513512904798,0.0013513513512904798,0.0,0.0,0.0,0.0,0.0,0.00045045045043015994,0.0,0.0,0.0,0.0009009009008603199,0.0009009009008603199,0.0036036036034412795,0.009459459459033358,0.023423423422368316,0.4153153152966074,0.38468468466735656
0.07942386830948873,0.05473251028581348,0.012757201645565548,0.0024691358023675256,0.0020576131686396047,0.003703703703551288,0.0016460905349116835,0.0,0.0012345679011837628,0.0004115226337279209,0.0,0.0004115226337279209,0.0,0.0,0.0,0.0,0.0,0.0004115226337279209,0.0,0.0,0.0004115226337279209,0.0012345679011837628,0.006584362139646734,0.021810699587579807,0.4592592592403597,0.35144032920364443
0.038644470865716735,0.09215219975670914,0.024375743161452097,0.0023781212840441068,0.0005945303210110267,0.0,0.0005945303210110267,0.0,0.0,0.0,0.0,0.0,0.0,0.0011890606420220534,0.0,0.0005945303210110267,0.0,0.0,0.0,0.0011890606420220534,0.0,0.0,0.005350772889099241,0.0267538644454962,0.4482758620423141,0.3579072532486381
0.06947261662933708,0.05172413792841155,0.015720081135105472,0.0,0.0010141987829100304,0.0030425963487300915,0.0010141987829100304,0.0010141987829100304,0.0010141987829100304,0.0010141987829100304,0.0,0.0005070993914550152,0.0,0.0,0.0,0.0005070993914550152,0.0,0.0005070993914550152,0.0005070993914550152,0.0005070993914550152,0.0,0.0,0.007099391480370213,0.017748478700925534,0.5375253549423161,0.2900608519122687
0.042622950816877184,0.09049180327275463,0.01836065573650094,0.005245901639000268,0.001967213114625101,0.002622950819500134,0.0006557377048750335,0.0006557377048750335,0.001311475409750067,0.0006557377048750335,0.0,0.0006557377048750335,0.0,0.0,0.0,0.0,0.0,0.0,0.0006557377048750335,0.0,0.0,0.003278688524375168,0.004590163934125235,0.02950819671937651,0.39213114751527006,0.4045901639078957
0.05679012345328456,0.08209876542703094,0.01604938271505868,0.00123456790115836,0.00123456790115836,0.00123456790115836,0.00061728395057918,0.00061728395057918,0.00061728395057918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00061728395057918,0.0,0.0,0.00123456790115836,0.00123456790115836,0.0,0.00370370370347508,0.03024691357837982,0.46666666663786005,0.3358024691150739
0.05225225224989855,0.06306306306022239,0.024774774773658796,0.0027027027025809595,0.0009009009008603199,0.0031531531530111195,0.0036036036034412795,0.004504504504301599,0.0009009009008603199,0.00045045045043015994,0.0,0.0,0.00045045045043015994,0.0,0.0,0.00045045045043015994,0.00045045045043015994,0.00045045045043015994,0.0013513513512904798,0.0009009009008603199,0.0013513513512904798,0.0009009009008603199,0.008108108107742878,0.021171171170217516,0.39369369367595974,0.4144144143957471
0.07506053268401644,0.04164648910209945,0.011622276028492869,0.0014527845035616086,0.002421307505936014,0.0019370460047488114,0.0009685230023744057,0.002905569007123217,0.0009685230023744057,0.00048426150118720284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009685230023744057,0.0,0.00048426150118720284,0.0,0.0014527845035616086,0.005811138014246434,0.017433414042739303,0.5525423728545985,0.2818401936909521
0.06161745827720935,0.08001711595720937,0.009841677363720939,0.002995293110697677,0.002567394094883723,0.003423192126511631,0.0,0.00042789901581395386,0.0008557980316279077,0.00042789901581395386,0.0,0.0,0.0,0.0,0.0,0.0,0.0008557980316279077,0.00042789901581395386,0.0008557980316279077,0.0012836970474418615,0.0008557980316279077,0.0008557980316279077,0.010697475395348847,0.024818142917209324,0.41934103549767476,0.3778348309637213
0.044188861982797284,0.07445520580663104,0.011501210653056827,0.0018159806294300253,0.0006053268764766751,0.0,0.0,0.0012106537529533502,0.0,0.0,0.0006053268764766751,0.0,0.0006053268764766751,0.0006053268764766751,0.0,0.0,0.0,0.0,0.0006053268764766751,0.0,0.0,0.0,0.0018159806294300253,0.016949152541346903,0.5042372881050704,0.3407990314563681
0.03972257250695318,0.07755359394214668,0.009457755358798376,0.0031525851195994587,0.001891551071759675,0.0,0.0012610340478397834,0.0,0.0006305170239198917,0.0,0.0,0.0,0.0,0.0006305170239198917,0.0006305170239198917,0.0,0.0,0.0,0.0,0.0,0.0,0.001891551071759675,0.005044136191359134,0.02585119798071556,0.3965952080456119,0.4356872635286452
0.03789473683944598,0.0856140350817113,0.018245614033807325,0.0,0.0007017543859156664,0.0007017543859156664,0.0,0.0007017543859156664,0.0,0.0,0.002105263157746999,0.0007017543859156664,0.0,0.0,0.0,0.0,0.0014035087718313327,0.0,0.0,0.0014035087718313327,0.0028070175436626654,0.0007017543859156664,0.0035087719295783318,0.018245614033807325,0.42807017540855646,0.3971929824282671
0.07212475633247077,0.0662768031163245,0.016764132552952667,0.003118908381944682,0.0011695906432292557,0.00038986354774308527,0.0023391812864585115,0.0023391812864585115,0.00038986354774308527,0.00038986354774308527,0.0,0.0,0.0,0.0,0.00038986354774308527,0.0,0.0,0.00038986354774308527,0.0,0.0,0.0007797270954861705,0.0011695906432292557,0.010136452241320216,0.020272904482640432,0.48615984403562734,0.31539961012415596
0.07484567900945811,0.05941358024462139,0.015046296295715807,0.002700617283846427,0.002314814814725509,0.0015432098764836726,0.002314814814725509,0.0007716049382418363,0.0015432098764836726,0.0007716049382418363,0.00038580246912091814,0.0,0.0,0.0,0.0,0.0,0.00038580246912091814,0.0,0.0007716049382418363,0.00038580246912091814,0.0011574074073627545,0.004629629629451018,0.010802469135385708,0.02739197530758519,0.44598765430378134,0.3468364197397054
0.08537581698997648,0.04125816993295514,0.008169934640189136,0.0,0.0012254901960283705,0.00040849673200945685,0.0,0.0,0.00040849673200945685,0.0,0.0,0.0,0.0,0.00040849673200945685,0.00040849673200945685,0.0,0.0,0.0,0.0,0.00040849673200945685,0.0012254901960283705,0.0,0.006127450980141853,0.0179738562084161,0.5992647058578732,0.23733660129749443
0.07259615384266366,0.047115384613119454,0.010096153845668455,0.0009615384614922338,0.0004807692307461169,0.0009615384614922338,0.0019230769229844676,0.0009615384614922338,0.0014423076922383507,0.0004807692307461169,0.0,0.0009615384614922338,0.0004807692307461169,0.0,0.0,0.0,0.0,0.0004807692307461169,0.0004807692307461169,0.0004807692307461169,0.0014423076922383507,0.0009615384614922338,0.004326923076715052,0.014423076922383506,0.5682692307419102,0.2706730769100638
0.04010025062405387,0.09273182956812456,0.01942355889602609,0.00375939849600505,0.0,0.0012531328320016834,0.0,0.0006265664160008417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006265664160008417,0.0,0.0,0.0012531328320016834,0.0025062656640033668,0.012531328320016834,0.4705513784166321,0.3546365914564764
0.044318181815663736,0.0664772727234956,0.029545454543775825,0.0017045454544486053,0.003977272727046745,0.0028409090907476754,0.0017045454544486053,0.0011363636362990701,0.0005681818181495351,0.0005681818181495351,0.0,0.0011363636362990701,0.0,0.0011363636362990701,0.0,0.0017045454544486053,0.0005681818181495351,0.0011363636362990701,0.0,0.0022727272725981402,0.0011363636362990701,0.005113636363345816,0.009659090908542096,0.021022727271532798,0.46931818179151596,0.3329545454356276
0.07388781431048791,0.05996131527814463,0.013926499032343269,0.004642166344114423,0.0023210831720572116,0.0011605415860286058,0.003094777562742949,0.0011605415860286058,0.0015473887813714745,0.0007736943906857372,0.0007736943906857372,0.0007736943906857372,0.0,0.0,0.0,0.0,0.0003868471953428686,0.0007736943906857372,0.0003868471953428686,0.0003868471953428686,0.0027079303674000803,0.003481624758085817,0.006189555125485898,0.025531914892629327,0.44177949708155595,0.35435203093406764
0.06416666666399307,0.0445833333314757,0.014999999999375001,0.0041666666664930555,0.0004166666666493056,0.0020833333332465277,0.0020833333332465277,0.0037499999998437503,0.0033333333331944446,0.0020833333332465277,0.0004166666666493056,0.0012499999999479167,0.0004166666666493056,0.0020833333332465277,0.0008333333332986112,0.0020833333332465277,0.0004166666666493056,0.0012499999999479167,0.0016666666665972223,0.0008333333332986112,0.0008333333332986112,0.0004166666666493056,0.0037499999998437503,0.016666666665972222,0.5591666666433681,0.26624999998890625
0.06813725489862071,0.05049019607595636,0.01617647058744233,0.003921568627258746,0.0004901960784073433,0.001960784313629373,0.0009803921568146865,0.0009803921568146865,0.0024509803920367166,0.0004901960784073433,0.0004901960784073433,0.0014705882352220299,0.0009803921568146865,0.0004901960784073433,0.0004901960784073433,0.0009803921568146865,0.0004901960784073433,0.0004901960784073433,0.0,0.0004901960784073433,0.0009803921568146865,0.004901960784073433,0.009313725489739523,0.022549019606737792,0.47499999997671566,0.3348039215522155
0.0704449152505061,0.05614406779363643,0.01959745762608064,0.004766949152289886,0.001059322033842197,0.002118644067684394,0.001059322033842197,0.0005296610169210985,0.0,0.0015889830507632952,0.0015889830507632952,0.0015889830507632952,0.0015889830507632952,0.0015889830507632952,0.0,0.0,0.0005296610169210985,0.0,0.0005296610169210985,0.0015889830507632952,0.002118644067684394,0.004237288135368788,0.01059322033842197,0.02383474576144943,0.45815677963675017,0.3347457626941342
0.09024943310248303,0.03990929705034425,0.01043083900179452,0.0013605442176253721,0.0013605442176253721,0.0018140589568338297,0.0018140589568338297,0.0018140589568338297,0.0,0.0009070294784169149,0.0009070294784169149,0.0009070294784169149,0.0009070294784169149,0.0009070294784169149,0.0,0.0013605442176253721,0.0013605442176253721,0.00045351473920845743,0.00045351473920845743,0.0009070294784169149,0.00045351473920845743,0.0018140589568338297,0.0054421768705014886,0.019954648525172126,0.5124716553055568,0.30204081631283264
0.04943181817900955,0.08068181817723398,0.017613636362635587,0.0022727272725981402,0.0022727272725981402,0.0011363636362990701,0.0,0.0011363636362990701,0.0,0.0,0.0,0.0,0.0,0.0005681818181495351,0.0,0.0005681818181495351,0.0,0.0,0.0005681818181495351,0.0005681818181495351,0.0,0.0005681818181495351,0.005113636363345816,0.019886363635233727,0.5142045454253292,0.30340909089185175
0.08471237194307675,0.05476753348877985,0.01733648542090873,0.0007880220645867604,0.0011820330968801407,0.0023640661937602814,0.001970055161466901,0.0011820330968801407,0.0,0.0003940110322933802,0.0,0.0,0.0003940110322933802,0.0,0.0,0.0003940110322933802,0.0,0.0003940110322933802,0.0,0.0003940110322933802,0.0015760441291735208,0.0031520882583470416,0.008668242710454365,0.027186761228243234,0.44523246649151965,0.3479117415150547
0.041087962960585186,0.08854166666154273,0.02719907407250005,0.0023148148146808554,0.0005787037036702139,0.0005787037036702139,0.0005787037036702139,0.0034722222220212834,0.0005787037036702139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005787037036702139,0.0017361111110106417,0.005787037036702139,0.032407407405531975,0.42708333330861786,0.3674768518305858
0.049382716046334395,0.08580246913050601,0.015432098764479499,0.0030864197528958997,0.0,0.00123456790115836,0.00061728395057918,0.00246913580231672,0.0,0.0,0.0,0.0,0.0,0.0,0.00061728395057918,0.0,0.0,0.0,0.0,0.00185185185173754,0.00185185185173754,0.00185185185173754,0.0067901234563709795,0.0216049382702713,0.4030864197282045,0.40432098762936286
0.06679841896969177,0.06205533596592667,0.014229249011295287,0.002371541501882548,0.0027667984188629725,0.002371541501882548,0.002371541501882548,0.0027667984188629725,0.0007905138339608493,0.0,0.00039525691698042467,0.0,0.0,0.00039525691698042467,0.00039525691698042467,0.00039525691698042467,0.0,0.0,0.00039525691698042467,0.00039525691698042467,0.0015810276679216987,0.002371541501882548,0.006719367588667219,0.018972332015060385,0.48616600788592235,0.3252964426748895
0.07622739017759572,0.04435831179826192,0.00990525409087402,0.0012919896640270461,0.0008613264426846974,0.0025839793280540923,0.0004306632213423487,0.0004306632213423487,0.0008613264426846974,0.0004306632213423487,0.0008613264426846974,0.0004306632213423487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008613264426846974,0.0004306632213423487,0.0008613264426846974,0.006029285098792882,0.016365202411009253,0.5783807062627744,0.25839793280540924
0.04715909090641141,0.08295454544983212,0.019886363635233727,0.0022727272725981402,0.0011363636362990701,0.0005681818181495351,0.0011363636362990701,0.0005681818181495351,0.0011363636362990701,0.0,0.0005681818181495351,0.0,0.0,0.0,0.0,0.0005681818181495351,0.0,0.0005681818181495351,0.0,0.0005681818181495351,0.0005681818181495351,0.0017045454544486053,0.0034090909088972106,0.015340909090037448,0.517045454516077,0.3028409090737022
0.07444444444168724,0.05296296296100138,0.015185185184622772,0.004074074073923182,0.0014814814814266119,0.0018518518517832649,0.0014814814814266119,0.0018518518517832649,0.0018518518517832649,0.00037037037035665297,0.0,0.00037037037035665297,0.0,0.0,0.00037037037035665297,0.0,0.0,0.0,0.00037037037035665297,0.00037037037035665297,0.0014814814814266119,0.001111111111069959,0.007037037036776406,0.01851851851783265,0.4940740740557751,0.3207407407288615
0.06345067361740762,0.06258148630758012,0.01651455888672253,0.0021729682745687544,0.0013037809647412526,0.0034767492393100066,0.0008691873098275017,0.0013037809647412526,0.0008691873098275017,0.0,0.0013037809647412526,0.0,0.0,0.0,0.0,0.0004345936549137508,0.0,0.0,0.0,0.0,0.0008691873098275017,0.0039113428942237575,0.009126466753188768,0.023902651020256297,0.4033029117599608,0.40460669272470207
0.06562625049757398,0.04801920768115169,0.004401760704105572,0.0012004801920287925,0.0016006402560383899,0.0020008003200479873,0.0016006402560383899,0.0020008003200479873,0.0008003201280191949,0.0008003201280191949,0.0,0.00040016006400959747,0.0008003201280191949,0.0,0.00040016006400959747,0.0,0.0,0.0,0.0,0.0008003201280191949,0.0008003201280191949,0.00040016006400959747,0.0016006402560383899,0.019607843136470276,0.6010404161424154,0.24609843936590245
0.06371191135439927,0.06602031393970359,0.010156971375339014,0.0009233610341217286,0.0013850415511825929,0.0,0.0,0.0004616805170608643,0.0,0.0,0.0004616805170608643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009233610341217286,0.0,0.004155124653547779,0.01615881809713025,0.588642659252602,0.24699907662756238
0.05494505494253915,0.05265567765326668,0.022435897434870154,0.0013736263735634787,0.0009157509157089859,0.0009157509157089859,0.0027472527471269575,0.0013736263735634787,0.00045787545785449293,0.0,0.0,0.0,0.0013736263735634787,0.00045787545785449293,0.0013736263735634787,0.00045787545785449293,0.0,0.00045787545785449293,0.00045787545785449293,0.0,0.0009157509157089859,0.0013736263735634787,0.004120879120690436,0.016941391940616238,0.5650183149924443,0.26923076921844186
0.07074498029516335,0.04034528053968202,0.016325764683499236,0.006943141302177836,0.002627134546769992,0.002251829611517136,0.001501219741011424,0.000562957402879284,0.001125914805758568,0.000375304935252856,0.000187652467626428,0.0,0.000375304935252856,0.0,0.000187652467626428,0.000187652467626428,0.001125914805758568,0.001125914805758568,0.00093826233813214,0.002251829611517136,0.002251829611517136,0.00375304935252856,0.018389941827389945,0.036967536122406316,0.3141302308066405,0.4753237004977421
0.07005649717316224,0.05734463276674168,0.011864406779325865,0.0028248587569823487,0.0014124293784911744,0.00028248587569823486,0.0,0.00028248587569823486,0.0,0.0005649717513964697,0.0,0.0,0.0,0.0,0.0,0.0,0.0005649717513964697,0.0005649717513964697,0.0,0.0008474576270947046,0.0016949152541894093,0.0011299435027929395,0.0033898305083788186,0.01610169491479939,0.4395480225864535,0.39152542371775356
0.06703397612334633,0.04269972451692609,0.016528925619455258,0.00528007346177043,0.0029843893479571996,0.0018365472910505845,0.0013774104682879383,0.0011478420569066153,0.0013774104682879383,0.0011478420569066153,0.00022956841138132306,0.00022956841138132306,0.0,0.0,0.00022956841138132306,0.0006887052341439691,0.0016069788796692613,0.0025252525251945536,0.0009182736455252922,0.0020661157024319072,0.0016069788796692613,0.0032139577593385225,0.014692378328404676,0.034435261707198454,0.3259871441614787,0.4701561065089496
0.07148692810165495,0.044526143789030796,0.01429738562033099,0.002450980392056741,0.0,0.002042483660047284,0.0012254901960283705,0.0008169934640189137,0.0008169934640189137,0.00040849673200945685,0.0,0.0,0.0,0.0,0.0,0.0008169934640189137,0.0,0.00040849673200945685,0.0,0.00040849673200945685,0.0008169934640189137,0.0012254901960283705,0.0069444444441607665,0.021241830064491755,0.43872549017815665,0.39133986926505965
0.077469793885869,0.04264392323992789,0.016583747926638623,0.003553660269993991,0.0021321961619963944,0.0018952854773301284,0.0007107320539987981,0.0011845534233313301,0.0009476427386650642,0.0004738213693325321,0.00023691068466626604,0.00023691068466626604,0.0,0.00023691068466626604,0.00023691068466626604,0.00023691068466626604,0.0,0.0009476427386650642,0.00023691068466626604,0.0011845534233313301,0.0004738213693325321,0.0030798389006614587,0.008528784647985578,0.021795782989296474,0.3975361288699944,0.4174366263819608
