HU1,HU2,HU3,HU4,HU5,HU6,HU7
2.7885469928312223,5.968555832786741,10.496928036971982,11.171103679327608,22.922254083259755,14.78187140722205,22.00832348379591
2.7928569067264433,5.894340513130744,10.006328376233814,10.604389424827973,20.910893760750042,13.556535786261007,-22.04921265030386
2.806083219647324,6.363397750561844,10.264555453831978,10.42937621707624,20.974304029583596,13.834324343070314,-20.887941054616395
2.744797658284142,5.743778490211971,9.841752508110623,10.18801718892875,20.21049201710544,13.062050730747474,20.934942825363382
2.769478330775478,5.844361480734107,10.057298140374177,10.893742384348837,21.370102448880814,13.821450569364684,22.575971073915927
2.7303391188723096,6.125259209543418,10.3598727470091,11.259841690594397,22.47186280413733,14.604161816140937,22.106763949315134
2.7716297613130654,5.81289958157054,9.674989512387906,9.969369531291662,19.79186089251766,12.875959429959108,-21.21311662850094
2.7909927493402233,5.8883175911908205,10.017387699849746,10.675675270419807,21.022525259869557,13.627961281285968,22.43918548588356
2.736726289941462,6.160490609726861,10.770228576061074,10.590721771541247,-21.861644908576615,13.738575916091367,21.286007974487347
2.799569353590712,6.339622222139491,10.764828446037376,13.185616382440152,25.417005020571757,16.56910031108685,-25.240589495526603
2.744160735243392,5.7638678845641635,9.623179694785682,10.15127612155391,20.114070827108517,13.179116983948319,-20.30440446941419
2.7524750996866265,5.77962104554941,9.741378750715072,10.19790425856768,20.169666873310593,13.108187492459383,-21.173701006657694
2.717665888033936,5.762892967929084,9.76146530470863,10.347501548466774,20.65001472761397,13.687915139806206,-20.485446516071864
2.4572675570072864,6.585822297265574,11.20562516562102,9.21497791187549,19.706399278327073,12.594860582918395,-19.49481298617409
2.6025207050670325,6.96352428746574,10.170853719928036,8.938057984629527,-18.806813158853615,-12.431403774424403,18.550734367960306
2.3502252915907094,7.036865833317537,9.795716928570405,9.18505771666656,-18.82366963160521,-12.710592806876758,-18.828274858920178
2.468828659111334,6.227636010454452,9.00598448348921,8.442497107354466,17.28874956843991,12.333268764198879,17.350071174096268
2.5241389522268682,7.851611753310907,9.784154016265783,8.926559664999965,-18.29350330045315,14.055455146949008,-18.92407964231041
2.603491626750034,6.663160156713444,9.555748632466724,9.196505405492932,-18.627386822539883,-12.53160265315152,18.89860231035689
2.5987589621534135,7.505456119660294,10.956370627356199,9.487148476614946,-19.787165272749416,-14.071580441682523,-19.96847767914762
2.5751484475458133,7.181058284271243,10.970146372309966,9.576404385055026,-19.95975550259799,-13.211425166687185,-20.049928973145686
2.6019663728051006,7.866925123398134,10.419077538008052,9.623974520661157,-19.671546427074723,13.736704615748192,20.11890099819553
2.649033835454585,6.678640058636861,10.213078308748672,9.60853799974909,-19.75359646662593,-13.060762043808822,19.609579455823138
2.5866013195302497,7.197222474268251,10.579126950987089,9.690320022860718,-19.941103447825373,-13.301445081674752,20.016530960151982
2.630957015919659,7.039019931336967,10.484229326507043,9.343963512554476,-19.365126177231073,-12.865091887589893,-19.462948786312023
2.58156137600625,7.883152854257341,10.166607669505526,9.731977319798501,-19.725299450681348,13.785965606432455,-20.049417384738756
2.6171887491527457,6.548243674284105,10.175940801088316,9.700176857131288,-20.139563449897945,-13.163999052547952,19.66096740213567
2.662205865255401,6.99576911491356,9.962651747435608,9.776446704680852,-19.682937015257842,-13.292467526289059,-20.048827022579044
2.582118974901585,7.219589290983804,10.469019628855923,9.632085823988291,-19.721531239458265,-13.310568879657618,20.075237895842715
2.593154645476556,6.85367483568619,10.25894105147331,9.38756235449519,-19.530196205134953,-12.826896256096727,-19.267495248810505
2.5917356146025865,8.11790101071428,10.224114825410435,9.72185849074114,-20.185399174514743,14.137254683664267,-19.71879926775998
2.5897928442677003,6.835976339679193,11.218941973573981,9.355327905502987,-19.662269236486683,-12.838870589398372,-20.172265250765637
2.6867320059466193,6.929084501496968,10.287602487620292,10.254471687240898,-20.608491758516518,-13.788574953195496,-20.77456317155621
2.6322399290077576,7.189226371198407,10.36981665377998,9.872084010049477,-19.996861205824164,-13.521995564041038,20.871900615355294
2.6403911348388154,7.757803118089526,10.85645146162993,9.805610050276444,-20.152403681813468,13.690691762346603,20.71403400348218
2.5735418814482798,6.8025288208512595,11.034517426352808,9.951664350338234,21.15128653571383,-15.378407108317171,-20.453310210979623
2.632303645302582,7.143018623821135,10.267397661364354,9.709550515372992,19.819485212462094,13.551595443714085,19.882090908338913
2.5639339994461454,9.06757325716529,10.817676367018683,10.01009140230269,-20.566587906959217,-15.27424578047278,-20.582691140679056
2.5092284699106617,6.838579355997687,10.684583537442151,10.016508535118081,-20.367172365104643,-13.665392432401706,-21.999929579742698
2.534166795166203,7.063604345413383,10.644100394334188,9.365501738089097,19.408530757187535,12.94941900301458,19.766323077942342
2.5901360327823877,6.675618636895671,10.251681967651246,9.926343489844202,20.246921121153004,-13.36154571441776,20.106986083582477
2.5311689466313547,7.159854038177333,10.539226303164089,10.182521928801826,-21.947421270193935,-14.636375041001052,20.543734142252827
2.5777264846316528,7.543766007490294,11.521983636309292,9.819995460994772,20.556739073174395,13.597824997864066,-20.782448912967837
2.5350118546637743,7.107812493748538,9.97565711537917,9.508071402609769,19.253856778495614,13.392254289644937,20.123565533093444
2.5931250574345577,7.468739086670308,11.164933267440698,9.621074696613508,20.094692947406067,13.61852054716209,-20.26831146387232
2.5375367323903095,7.049475734728745,10.29446807883815,10.04957046816289,-20.33261677505189,13.776359875411446,-20.420405849070836
2.541200676502924,6.604074450103875,10.656382513115437,10.138894497963069,-21.186493909458566,-13.442317574704857,20.5477004027904
2.575272880698759,8.098022384542364,10.620249747954814,9.846340202776625,20.098248646406706,14.011780794146079,-20.62233894288613
2.545515383064774,6.7398519269489565,10.063433557533084,9.684363116602874,-19.86107454109856,-13.536089568926455,19.620139697000145
2.515894574541864,7.0194002426180475,10.679651047583864,10.151316639891059,-20.63431119297699,14.07639191391242,-20.853372823636956
2.5693168706508263,6.752539443867063,10.262258619005568,9.573638731054324,19.50601951300909,13.079504805296317,-20.087475783629646
2.6695227504197874,5.724310898476376,8.477664069527888,9.266133388248678,18.138885038369203,12.130058810123368,19.341381133142615
2.742358420144087,5.929806693551653,8.481097665263443,9.168949795860872,17.996971390390748,12.135341511175003,18.925441930628406
2.8024871137846707,6.084927074394831,8.658062629629942,9.407261207539356,18.439946617668056,12.451177485680022,20.42285624810942
2.7296974308575503,5.7425257451710205,8.817656853106827,9.188288501162729,18.191269006342953,12.05955970002867,20.412815580970687
2.7404008094673724,5.8889740044479595,8.577654516753618,9.02641652176707,17.829014351776703,11.971719429544699,-19.122122100706758
2.716671013915977,5.904484521910763,8.421397025043488,9.022357572490288,17.746508661071108,11.979814455558936,-18.735372773624647
2.6967491932387393,5.7885250894653,8.580269913569705,9.427025818141704,18.433239346506067,12.32207164283988,19.39573264598058
2.6962631652494955,5.889750976576047,8.312415433992431,9.032360869675776,17.70789146459307,11.982600225861653,18.626061795864015
2.7384412208988107,5.781641491958323,8.688416488157491,9.034052670018896,17.90414316541735,11.935161086062145,-18.594460564632737
2.7976034463552417,6.108725373108692,8.634073826978987,9.402197827158282,18.4318920559288,12.475161509783932,19.063015486742906
2.750671247865889,5.897341649349304,8.664662443552158,9.164755073132303,18.083588376004677,12.118086878660305,-18.942211998908675
2.7214892544792995,5.901799022518288,8.457181401354484,9.069599009821635,17.83491898400537,12.024393253061548,-18.859577925666375
2.6826298880444504,5.75472568096165,8.541081588938784,9.374218058828975,18.33572686616259,12.252032289854716,19.208935216807998
2.7045584737389907,5.874589500226911,8.364663660940733,9.082855265459097,17.812479734566583,12.028454903276552,18.5937835621055
2.751140137568016,5.815361260589268,8.772976788733473,9.142687913437484,18.101755845480103,12.053255125363107,-19.223579316729044
2.8176549355749376,6.1466830682214795,8.67783533067274,9.409317656711945,18.46779782006484,12.505935699774716,-19.04203391606223
2.7442758076981844,5.904617636705581,8.64108468397148,9.190026806271636,18.10626541507999,12.142990103921477,19.357134042332184
2.744271624763279,5.970017478922241,8.546593643124131,9.182906603512606,18.047944866569082,12.168642733529566,-19.48637636003457
2.696399982713009,5.78833919723856,8.582705665986675,9.45305814509842,18.4727876029605,12.348262657948004,19.50694195677955
2.7052853905465004,5.838637386267199,8.422673457757899,9.174719912269225,17.97601182771602,12.095488659436585,18.936002115271208
2.7411369322230352,5.775046103940339,8.81376045891849,9.16804458086934,18.15931662028838,12.056719848149728,-19.54369029658404
2.801460593764779,6.0739427833629,8.692874754955426,9.539964093001062,18.68001110706773,12.608347665143063,-19.149757645864028
2.7372991043266293,5.844149439723564,8.66823074573479,9.16046153355931,18.07698556906088,12.083299645426038,-19.07525431468516
2.7350914363570693,5.93756251706905,8.469031633361958,9.068166665313283,17.839584601909035,12.043808950705266,-18.781519691653244
2.6941603758409887,5.8306434026857366,8.36157997974533,9.088094902522426,17.813950514821432,12.004145212517313,18.97790799136698
2.6815031721834757,5.747914220471926,8.55633523935983,9.421019895458935,18.413178130501972,12.295620793271816,19.308981352443112
2.7350884361805323,5.791369333536561,8.650101035024864,8.941913801694987,17.74047084683623,11.841096794592728,-18.70433363775449
2.7321857733927897,5.863381599371995,8.587922549743569,9.034158503697745,17.845845554826248,11.967367574405252,-19.108606907643605
2.8069538510523824,6.09834225351625,8.701564992582139,9.499811954025454,18.608059254082914,12.56763781164778,-19.333418839516682
2.7457962950319508,5.949622689952129,8.516947498843006,9.10598466023488,17.91922359039164,12.085469371649394,-18.962377648290595
2.713401200967063,5.817855820386488,8.5969321274266,9.296210638727224,18.242901486978745,12.20888275700041,19.872598248373986
2.7153986984119296,5.843004307362449,8.517639676031468,8.970508829664302,17.716556591014648,11.894939110243214,-18.736326746349814
2.7339111525980044,5.752619869350853,8.698108283706892,9.04020149385533,17.912931216830536,11.923793422644485,18.802890553708103
2.6923144404544126,5.7939765119994995,8.417449543886946,9.215382578199817,18.034837862389857,12.114449370404092,18.960312342177982
2.813605565661273,6.098977980355124,8.727892468933085,9.520189331515319,18.65648012798841,12.592542543726125,-19.274637339408667
2.713071799908565,5.829384757353661,8.601570822171317,9.332993515731946,18.300716978954377,12.25096845796202,19.646509307690152
2.7216685262106535,5.863497912048661,8.514098173062289,8.961657614114076,17.701538066167064,11.897057409663741,-18.71812057316373
2.7410583993744426,5.775902004574436,8.682421759602539,9.014730150610923,17.866555691299382,11.909354085333927,18.777392040533368
2.7690166544323898,6.026636022991567,8.55360897592228,9.323057476875723,18.266383120998395,12.346842908927783,-19.08310382930333
2.71691187566374,5.855090540566287,8.461742260633406,9.201958096670621,18.040836195892823,12.134257364715811,18.782276493912814
2.7285657157840775,5.962918385322365,8.455631753440912,8.993316916960095,17.726550356428472,11.98374817734985,18.4193033926575
2.7353050529012086,5.876022325498571,8.660616655216558,9.368308505669486,18.383199341205113,12.309481536039286,19.73551106824001
2.757035803423393,5.953865704519228,8.565655111004807,8.99450411645035,17.776701048355978,11.975131407621081,-18.78112562380721
2.8130917008519765,6.103354430969205,8.699795671925354,9.49306414779888,18.609565245548755,12.575655090243949,-19.11654297652212
2.796262069133385,6.059867808930791,8.595444121302979,9.263675071085482,18.193399858530185,12.294215174628416,-19.75270089512005
2.726627701882416,5.758295056928672,8.75825623606521,9.117996704937957,18.05616578516397,11.99723869680575,19.90976727502094
2.738757104039456,6.014068099312578,8.433749045762493,8.936096051432806,17.626654881660816,11.948964382845638,18.416711460277515
2.7303005022009064,5.853902684922949,8.644820642775016,9.368128525947622,18.374712745333944,12.298583547448272,20.023060423341406
2.747167489626219,5.923642038448649,8.55047902738184,8.97788542032556,17.743975025514516,11.943226066458262,-18.771179030320848
2.810035881939885,6.091778958868518,8.719526930145337,9.52604142765718,18.676704400511223,12.6002464917565,-19.108356054817698
2.7062032533402363,5.689112682137182,8.760178951789888,9.133345409441667,18.084430278726302,11.982503573909122,-18.932765527954913
2.7570534535262525,5.974104711422104,8.502544706280716,9.211179433371656,18.068052009614927,12.19825990486509,-20.225696595458697
2.725826442218847,6.016217054591982,8.422922069032033,8.988486980193539,17.70231261777599,12.00552298043415,18.411808788240506
2.741953311859181,5.884607405630591,8.589091295219776,9.073998366361915,17.910461175584082,12.02343945811144,-18.73048139338284
2.685179575423623,5.760888308713938,8.485817769605847,9.189027641121207,18.02686317117333,12.070713295538722,19.3871510529607
2.7870558879836094,6.035562400029483,8.605948889162203,9.26480866153353,18.201905633186094,12.286599206260401,-19.251886736044018
2.7688886005344693,5.992018709225687,8.529816120654997,9.216849354435592,18.09025715774483,12.213131057253612,-19.820875827219417
2.6847945836134723,5.645301964363096,8.698270392560966,9.083148354752536,17.979854835887615,11.912211227043903,-18.756255622813708
2.719402925890363,5.884639428851328,8.549293899863036,9.236603416181667,18.143324913366,12.19179495715441,18.735267516567692
2.762485119812574,5.949499559560498,8.590475964438992,9.008175642452942,17.808754741215285,11.987300842425627,-18.927478241630087
2.7347672510370056,5.885296525046056,8.62437353428619,9.281947690440393,18.23618118744291,12.225624807868224,19.388745168357502
2.7991053166269415,6.090513187805655,8.654876236467391,9.381175896770596,18.401419177231492,12.436753276306517,-19.395782994231595
2.691731884193332,5.670963015449578,8.648463832228966,9.014935881278994,17.85182075202874,11.8561151291734,-18.66022527774156
2.7762834774847116,6.004373620155999,8.54259649894074,9.22386119102971,18.10732307207237,12.227427162703506,-19.5918721393576
2.718559402870752,5.953392940768044,8.426040244430695,9.00930759103399,17.730019070889764,11.98700604446457,18.65561309280693
2.703939108969701,5.790888791528096,8.550317873323419,9.168968025839327,18.041267272745728,12.065198760698154,18.652132212324734
2.775231869426849,5.989362470817127,8.616205391925373,9.042071392976343,17.87210247238601,12.040376659270624,-19.064683538691817
2.6902515085740846,5.686821135259522,8.513908151340653,8.801651336423236,17.461644194301336,11.647641372362699,-18.456411962933863
2.7956472424229286,6.064176874304575,8.684472502610587,9.47979701287864,18.570969109428017,12.532807495684668,-19.256791644368345
2.726758236316595,5.927838155097609,8.48639389583717,9.094537303718877,17.88502390163977,12.05848121425405,-19.892300117128578
2.772221818815551,5.974622912012166,8.643846014062515,9.507049151538006,18.58630860012828,12.498099562328575,19.462208236256174
2.6697108740458613,5.6091447150736435,8.647159615916637,9.018514010513977,17.86066289756427,11.834095613818302,-18.539844174308584
2.766063307369012,5.966570903911888,8.595864620851744,9.016895668871921,17.82419374784764,12.004041367875407,-19.010706021841127
2.808467725816706,6.083655019478072,8.716694468596812,9.520414456029163,18.66443422108704,12.601777779162814,-19.116979887944755
2.731871955820897,5.901958781658331,8.579336462316537,9.189288400217809,18.079957953429513,12.140299094593274,18.843518524650683
2.712474637602393,5.910004702172364,8.451170117532989,9.066400859085952,17.827650045698245,12.022343592678638,18.799000427510627
2.7568462069879858,5.9467381500494865,8.59307837255338,9.459916210845272,18.48994832789852,12.436693177305942,19.38237169480154
2.712754831436644,6.001547549413924,8.391480982921482,9.34910579021895,18.252552371409,12.40631706392248,18.643879377137257
2.7111365740266686,5.694390499689064,8.696649386035233,9.132561983265873,18.04736734715801,11.983573762816665,19.565478198464724
2.740855386344347,5.885118512967038,8.490877775994218,8.972912331182142,17.705127253566836,11.915891508139525,-19.120858519187042
2.7493584495786614,6.588536374179725,8.36424863502595,9.763396952594258,18.891552924044476,13.100091448029074,-19.122752417996644
2.768272602252791,6.274822543398516,8.441809629378609,9.934427689590265,19.125381318111902,13.072309348408622,-20.066065289246627
2.763227862529308,5.750174906628368,9.424867887837843,9.980324588797732,19.730790946973634,12.945808168707778,20.034761258267384
2.74256088872344,6.076153298131948,8.46875350167572,9.393909066756414,18.35430640552859,12.480436277358532,18.77629540927116
2.7374621682408367,5.763062501626854,8.71984211193531,9.144997321960522,18.077554028048066,12.029670461805052,19.677519618667663
2.773708003746288,5.960471099512379,8.607497124922943,9.117469874801923,17.980785216422497,12.097902982156693,19.188725961590343
2.8035522182043104,6.4193482811945195,8.500816711543752,9.842012634281367,19.013434267356388,13.057213544364222,-21.26049825667041
2.8293650955788054,6.56468530376453,8.678609236786498,9.84200491314976,19.120697106238783,13.128574907507193,-19.647583638075453
2.800548598523126,5.827593077577632,9.411870753836617,9.814851165079162,19.44251208308563,12.769195092828406,20.026032636019433
2.7092273323777496,5.999891261866148,8.371326972275142,9.327283442958912,18.20702506845491,12.380879481975958,18.61830952247864
2.6795839241754438,5.6241899501866595,8.647563835608121,9.11256542198135,17.992632590938882,11.926634975249286,20.458577703019394
2.7623804037621347,6.260427291159691,8.427741709911917,9.79413583996529,18.929951167558826,12.941280400953902,-19.387876218924394
2.7519040248988564,5.915488079001932,8.568396928184601,9.159647019702499,18.029956343262164,12.123250753126456,18.7959484358187
2.7770617888994575,6.524687052030398,8.493881377491642,9.846777912474433,19.01730619179383,13.112476859436585,20.53655686301095
2.717021579368437,5.6533790494243865,9.182702029847704,9.474729641788509,18.803624653514408,12.304654472866302,20.345272410467892
2.7057188136102015,6.040101179229854,8.341134069398088,9.33183577657602,18.223379627888747,12.421201493168365,18.493232068087547
2.6671830706890187,5.605711630984384,8.558253645920708,8.98976581437978,17.76392078642628,11.793419482157022,19.35117936407078
2.743947244556271,5.965366226573569,8.445583721334327,8.962465171527077,17.671680317264478,11.948425165460135,18.479844019878293
2.78858578174756,6.3074025784309224,8.50800531771781,9.866302386563948,19.056440945319075,13.023131499014479,-19.985873216454838
2.793966766046356,6.726929571439643,8.500602028688482,10.042085814552856,19.32654832700954,13.409344924256324,19.929389574604308
2.7134809487925846,5.645739954984852,9.1767186931662,9.473368483857815,18.798806083724767,12.300254570871289,20.169231837145592
2.715691195506728,6.057293601937599,8.372992978666167,9.356417391403069,18.27088943987675,12.449045717439429,18.565437996559233
2.6769987933346444,5.624195999469346,8.612322250941173,9.06729411421714,17.907145915265286,11.880623671077048,19.75566605460837
2.750956968653327,5.974260257741445,8.479665748448806,9.014319693291707,17.766943454920572,12.00445892145098,18.557204672645597
2.7903755205304916,6.36774226324631,8.490178415963424,10.053365405290624,19.346224028646624,13.237671119497922,19.841968075765067
2.750122640096229,5.724403609117386,9.18866434265421,9.601235908222934,19.0138840206506,12.507875824551302,19.54939015148884
2.809628869449146,6.480340867617358,8.605656964454447,9.898815409404282,19.15513119466545,13.139123028398783,-20.01615665704803
2.7425419300268787,6.186384270525836,8.398174640123548,9.488432377455574,18.499139558088398,12.690919075929353,18.718602031843123
2.718207470396789,5.836703504805118,8.443626161574839,8.94743697326188,17.642989145476328,11.865789063467249,19.654371840321588
2.763241008023309,6.250196036455506,8.413845320670045,9.871196666620216,19.01827294440502,12.999346105664598,-19.85511074267859
2.7477381448547478,5.79377102635563,8.791513067282605,9.376781717546901,18.463755499454482,12.27547051937189,19.40510192471805
2.8008054987411035,6.726288282805411,8.514537497851677,10.208544195069985,19.592380217176544,13.59764888709286,-20.075408966708764
2.714161638184123,5.654190475304036,9.079570231997005,9.399964029649265,18.64015919764929,12.227855185078166,-19.99258155621591
2.721753761204428,6.135521844391484,8.340485898654078,9.441976784944881,18.409594932181378,12.63319561658725,18.597151044401492
2.7158158540423565,5.832040130078843,8.44555967279882,8.961362078419128,17.664875851011523,11.877386059350396,19.471511106791393
2.7931184634041144,6.446011478101648,8.466111930283256,10.102359864491673,19.392370228720164,13.345892401543638,-20.177097809038752
2.741570179222054,5.751879210064222,8.861708645720975,9.327744425996798,18.422732038412054,12.207330949638038,19.882594707040976
2.7211601937744456,5.6680866699948815,9.278893332608567,9.780135330743192,19.31785508807098,12.63292884305797,20.0250660566063
2.7671458332584034,6.6032982030544085,8.410439311305431,9.788229526977089,18.89628292791268,13.11232332942063,19.5900531226118
2.7419523151337724,6.189160824697704,8.393880332058824,9.458021999629864,18.448945692310335,12.66048039410963,18.677662294912476
2.7300914254480464,5.8689664240423385,8.47677921017069,8.977765101449078,17.71163537957256,11.92072809678634,-18.466994941630848
2.715634990296243,5.649811474103465,9.176502194151867,9.559569967352093,18.929410450249215,12.384475897059094,19.968718114886954
2.802578819591609,6.465945255108579,8.486564561850267,9.976202686561004,19.209304024228835,13.209674657361235,20.259346399484617
2.7300111147298853,5.727560184426192,8.817845561030609,9.260016635802012,18.299512280628722,12.126435190449888,19.591757278917644
2.775559931995225,6.820417144186503,8.468994240838205,9.85458119520499,19.032387001882885,13.272165973376588,19.59040053813372
2.7429956845053485,5.9537983625989,8.4452048628182,8.936677111018067,17.62901680420134,11.915851326017046,18.723830973396066
2.705779170062565,6.217214667384852,8.230111777884431,9.605874357778548,18.67687127760886,12.889455375521898,18.671921772569124
2.7310784583898515,5.683044988016884,9.262350639543296,9.632891687003944,19.080516697638632,12.478355901701962,21.45631045882411
2.821702645293036,6.522177908228844,8.537129790580908,9.98860068140721,19.25245395219833,13.250924901348434,20.422950785280833
2.7498123290246896,5.776134661809317,8.834759919696056,9.2647904979748,18.31504553113376,12.1555014030228,19.64264160276678
2.796367810450514,6.793197510481224,8.541255312591977,9.819078651295298,19.00347653083371,13.215977786023105,19.856518548213554
2.513351107596089,5.101597581813031,9.395004382156928,9.51509389887085,18.97014596052151,12.069038712554958,21.405745711756165
2.497974790526154,5.055507885461405,13.376964528572769,10.8912753986969,24.12704164819912,13.420201971358864,23.02675939591637
2.4480059576175917,4.980369932343104,9.566256243851157,9.689780355227196,19.32202603957565,12.182985383745235,-20.175250184680607
2.4834840875734745,5.04796549322396,9.261021579271684,9.523810444404656,18.92435668837262,12.085926833165527,-19.6336045739877
2.4788934931629165,5.036450132034234,9.421207449318661,9.575057856696539,19.073545014535078,12.107088285416955,-20.46693381691541
2.465137810394468,5.004467433477169,8.863341605943827,9.607056647212826,19.35993168815581,-13.060577713341345,-18.863256482820077
2.571835074159473,5.202890987963262,10.146699278300586,10.354892227286859,20.611175421761555,12.96979511798683,-21.407118121957435
2.492486542468722,5.057860436079017,10.526446646787903,10.77388463614247,21.45604866245845,13.495573143832667,-21.85566616724244
2.6151445940805695,5.312024759569793,9.66982440068193,10.127082390877577,20.07980167251848,12.968984147831064,-20.35321768090695
2.5363039861719647,5.134326823714815,9.46563861521439,9.580197562254874,19.10366336736623,12.154347745391691,20.402488746167233
2.5198696720395266,5.134375839400712,9.788860488808503,10.130657775054447,20.095971200960555,12.737235996170527,20.88925086116464
2.566244605503014,5.212914964097781,9.612160333968296,10.620535567166838,-20.93408455157629,-13.40018961520045,20.84899526325122
2.5799026698714487,5.21665387925048,10.324481468016206,10.76010161343713,21.331177694320083,13.446093327631585,21.755423973559182
